date,quarter,sender_country,receiver_country,sender_currency,receiver_currency,corridor,provider,provider_type,send_amount_usd,total_cost_pct,fee_pct,fx_margin_pct,transfer_speed_days,payout_method,transparency_flag,year,volatility_30d,inflation_yoy,currency_trust_score,dollar_dependency_score,explicit_fee_loss_pct,fx_spread_loss_pct,timing_loss_pct,inflation_erosion_pct,payout_friction_pct,volatility_loss_pct,dollar_dependency_drag_pct,trust_discount_pct,vsi_core_loss_pct,vsi_core,vsi_risk_adjusted_loss_pct,vsi_risk_adjusted,vsi_extended_loss_pct,vsi_extended,total_value_loss_pct,real_usable_value_delivered_pct,value_survival_index,value_loss_usd_per_100,interpretation,sensitivity_case,payout_friction_source,limitations,fee_source,fx_margin_source,inflation_source,fx_volatility_source,remittance_volume_source,dollar_dependency_source,trust_score_source,methodology_version,mock_data_flag,manual_assumption_flag,original_value_sent_usd,data_mode,rank,data_quality_score,data_quality_grade,real_data_coverage_pct,data_quality_score_normalized
2022-01-01,2022Q1,Germany,Nigeria,EUR,NGN,Germany→Nigeria,RPW_curated_bank_10,bank,200,0.0736381939245884,0.0193190969622942,0.0413190969622942,2,bank,True,2022,0.12,0.332420966545406,50.0,50.0,0.0193190969622942,0.0413190969622942,0.0037796447300922718,0.002732227122291008,0.001,0.012,0.00375,0.005,0.06815006577697169,93.18499342230282,0.08015006577697169,91.98499342230284,0.0889000657769717,91.10999342230282,0.08015006577697169,0.9198499342230283,91.98499342230284,8.015006577697168,Moderate value leakage (estimated),baseline,payout_method_default,"Measurement framework only — estimates cross-border value loss under stated assumptions. Does not prove causal welfare effects without identification. Not investment advice, not a trading signal, not a price forecast. Extended specification components (dollar drag, trust discount) are model-based adjustments.",world_bank_rpw_curated,world_bank_rpw_curated,world_bank_api_macro,imf_fx_lab_cache,world_bank_knomad_curated,manual_research_bis_extended_spec,macro_sovereignty_extended_spec,vsi-credible-1.0,False,False,200,real,3.0,85,Strong,66.7,0.85
2022-01-01,2022Q1,United Arab Emirates,Pakistan,AED,PKR,United Arab Emirates→Pakistan,RPW_curated_mto_11,mto,200,0.0413333758062868,0.0091666879031434,0.0251666879031434,1,cash,True,2022,0.12,0.126325318530452,50.0,50.0,0.0091666879031434,0.0251666879031434,0.0018898223650461359,0.0006921935261942576,0.005,0.012,0.00375,0.005,0.04191539169752719,95.80846083024727,0.053915391697527196,94.60846083024728,0.0626653916975272,93.73346083024728,0.053915391697527196,0.9460846083024728,94.60846083024728,5.391539169752719,Moderate value leakage (estimated),baseline,payout_method_default,"Measurement framework only — estimates cross-border value loss under stated assumptions. Does not prove causal welfare effects without identification. Not investment advice, not a trading signal, not a price forecast. Extended specification components (dollar drag, trust discount) are model-based adjustments.",world_bank_rpw_curated,world_bank_rpw_curated,world_bank_api_macro,imf_fx_lab_cache,world_bank_knomad_curated,manual_research_bis_extended_spec,macro_sovereignty_extended_spec,vsi-credible-1.0,False,False,200,real,83.0,85,Strong,66.7,0.85
2022-04-01,2022Q2,United States,Mexico,USD,MXN,United States→Mexico,RPW_curated_bank_0,bank,200,0.0391980920926836,0.0120990460463418,0.0220990460463418,1,bank,True,2022,0.065700548352285,0.0472225588452931,50.0,50.0,0.0120990460463418,0.0220990460463418,0.001034686380599527,0.0002587537470974964,0.001,0.006570054835228501,0.00375,0.005,0.03649153222038062,96.35084677796193,0.04306158705560912,95.69384129443908,0.051811587055609114,94.8188412944391,0.04306158705560912,0.9569384129443909,95.69384129443908,4.306158705560912,High value survival (estimated),baseline,payout_method_default,"Measurement framework only — estimates cross-border value loss under stated assumptions. Does not prove causal welfare effects without identification. Not investment advice, not a trading signal, not a price forecast. Extended specification components (dollar drag, trust discount) are model-based adjustments.",world_bank_rpw_curated,world_bank_rpw_curated,world_bank_api_macro,imf_fx_lab_cache,world_bank_knomad_curated,manual_research_bis_extended_spec,macro_sovereignty_extended_spec,vsi-credible-1.0,False,False,200,real,137.0,85,Strong,66.7,0.85
2022-04-01,2022Q2,United States,Mexico,USD,MXN,United States→Mexico,RPW_curated_mto_1,mto,200,0.0563817236209041,0.019690861810452,0.029690861810452,0,cash,True,2022,0.065700548352285,0.0472225588452931,50.0,50.0,0.019690861810452,0.029690861810452,0.001034686380599527,0.0002587537470974964,0.005,0.006570054835228501,0.00375,0.005,0.055675163748601014,94.4324836251399,0.06224521858382952,93.77547814161706,0.07099521858382953,92.90047814161704,0.06224521858382952,0.9377547814161705,93.77547814161706,6.224521858382952,Moderate value leakage (estimated),baseline,payout_method_default,"Measurement framework only — estimates cross-border value loss under stated assumptions. Does not prove causal welfare effects without identification. Not investment advice, not a trading signal, not a price forecast. Extended specification components (dollar drag, trust discount) are model-based adjustments.",world_bank_rpw_curated,world_bank_rpw_curated,world_bank_api_macro,imf_fx_lab_cache,world_bank_knomad_curated,manual_research_bis_extended_spec,macro_sovereignty_extended_spec,vsi-credible-1.0,False,False,200,real,41.0,85,Strong,66.7,0.85
2022-04-01,2022Q2,United States,India,USD,INR,United States→India,RPW_curated_bank_2,bank,200,0.0474025280267561,0.010701264013378,0.030701264013378,1,bank,True,2022,0.06930079954063,0.0495303550973656,50.0,50.0,0.010701264013378,0.030701264013378,0.001091385007395513,0.0002713992060129622,0.001,0.006930079954063,0.00375,0.005,0.04376531224016448,95.62346877598355,0.05069539219422748,94.93046078057725,0.059445392194227474,94.05546078057725,0.05069539219422748,0.9493046078057725,94.93046078057725,5.069539219422748,Moderate value leakage (estimated),baseline,payout_method_default,"Measurement framework only — estimates cross-border value loss under stated assumptions. Does not prove causal welfare effects without identification. Not investment advice, not a trading signal, not a price forecast. Extended specification components (dollar drag, trust discount) are model-based adjustments.",world_bank_rpw_curated,world_bank_rpw_curated,world_bank_api_macro,imf_fx_lab_cache,world_bank_knomad_curated,manual_research_bis_extended_spec,macro_sovereignty_extended_spec,vsi-credible-1.0,False,False,200,real,98.0,85,Strong,66.7,0.85
2022-04-01,2022Q2,United States,India,USD,INR,United States→India,RPW_curated_mto_3,mto,200,0.0474221226113502,0.0067110613056751,0.0337110613056751,0,cash,True,2022,0.06930079954063,0.0495303550973656,50.0,50.0,0.0067110613056751,0.0337110613056751,0.001091385007395513,0.0002713992060129622,0.005,0.006930079954063,0.00375,0.005,0.04678490682475867,95.32150931752413,0.05371498677882167,94.62850132211783,0.06246498677882167,93.75350132211784,0.05371498677882167,0.9462850132211783,94.62850132211783,5.371498677882167,Moderate value leakage (estimated),baseline,payout_method_default,"Measurement framework only — estimates cross-border value loss under stated assumptions. Does not prove causal welfare effects without identification. Not investment advice, not a trading signal, not a price forecast. Extended specification components (dollar drag, trust discount) are model-based adjustments.",world_bank_rpw_curated,world_bank_rpw_curated,world_bank_api_macro,imf_fx_lab_cache,world_bank_knomad_curated,manual_research_bis_extended_spec,macro_sovereignty_extended_spec,vsi-credible-1.0,False,False,200,real,84.0,85,Strong,66.7,0.85
2022-04-01,2022Q2,United States,Philippines,USD,PHP,United States→Philippines,RPW_curated_bank_4,bank,200,0.0431062523522474,0.0095531261761237,0.0285531261761237,1,bank,True,2022,0.0954958534695997,0.0321260487006347,50.0,50.0,0.0095531261761237,0.0285531261761237,0.001503918330466818,0.00017603314356512165,0.001,0.00954958534695997,0.00375,0.005,0.040786203826279344,95.92137961737205,0.05033578917323932,94.96642108267606,0.05908578917323932,94.09142108267606,0.05033578917323932,0.9496642108267607,94.96642108267606,5.033578917323932,Moderate value leakage (estimated),baseline,payout_method_default,"Measurement framework only — estimates cross-border value loss under stated assumptions. Does not prove causal welfare effects without identification. Not investment advice, not a trading signal, not a price forecast. Extended specification components (dollar drag, trust discount) are model-based adjustments.",world_bank_rpw_curated,world_bank_rpw_curated,world_bank_api_macro,imf_fx_lab_cache,world_bank_knomad_curated,manual_research_bis_extended_spec,macro_sovereignty_extended_spec,vsi-credible-1.0,False,False,200,real,107.0,85,Strong,66.7,0.85
2022-04-01,2022Q2,United States,Colombia,USD,COP,United States→Colombia,RPW_curated_mto_5,mto,200,0.053123352197513,0.0135616760987565,0.0305616760987565,2,cash,True,2022,0.1290374244265205,0.0660908593728228,50.0,50.0,0.0135616760987565,0.0305616760987565,0.004064296843486483,0.0005432125427903244,0.005,0.01290374244265205,0.00375,0.005,0.053730861583789806,94.62691384162102,0.06663460402644186,93.33653959735582,0.07538460402644187,92.46153959735581,0.06663460402644186,0.9333653959735582,93.33653959735582,6.663460402644186,Moderate value leakage (estimated),baseline,payout_method_default,"Measurement framework only — estimates cross-border value loss under stated assumptions. Does not prove causal welfare effects without identification. Not investment advice, not a trading signal, not a price forecast. Extended specification components (dollar drag, trust discount) are model-based adjustments.",world_bank_rpw_curated,world_bank_rpw_curated,world_bank_api_macro,imf_fx_lab_cache,world_bank_knomad_curated,manual_research_bis_extended_spec,macro_sovereignty_extended_spec,vsi-credible-1.0,False,False,200,real,34.0,85,Strong,66.7,0.85
2022-04-01,2022Q2,United States,Brazil,USD,BRL,United States→Brazil,RPW_curated_bank_6,bank,200,0.0626353509039218,0.0173176754519609,0.0353176754519609,2,bank,True,2022,0.1298837241791649,0.0436746407652336,50.0,50.0,0.0173176754519609,0.0353176754519609,0.004090952780154491,0.0003589696501252077,0.001,0.012988372417916491,0.00375,0.005,0.05808527333420149,94.19147266657986,0.07107364575211798,92.89263542478821,0.07982364575211799,92.0176354247882,0.07107364575211798,0.9289263542478821,92.89263542478821,7.107364575211799,Moderate value leakage (estimated),baseline,payout_method_default,"Measurement framework only — estimates cross-border value loss under stated assumptions. Does not prove causal welfare effects without identification. Not investment advice, not a trading signal, not a price forecast. Extended specification components (dollar drag, trust discount) are model-based adjustments.",world_bank_rpw_curated,world_bank_rpw_curated,world_bank_api_macro,imf_fx_lab_cache,world_bank_knomad_curated,manual_research_bis_extended_spec,macro_sovereignty_extended_spec,vsi-credible-1.0,False,False,200,real,20.0,85,Strong,66.7,0.85
2022-04-01,2022Q2,United States,Guatemala,USD,GTQ,United States→Guatemala,RPW_curated_mto_7,mto,200,0.0488502222670412,0.0139251111335206,0.0289251111335206,1,cash,True,2022,0.12,0.05,50.0,50.0,0.0139251111335206,0.0289251111335206,0.0018898223650461359,0.00027397260273972606,0.005,0.012,0.00375,0.005,0.05001401723482706,94.9985982765173,0.062014017234827065,93.7985982765173,0.07076401723482707,92.9235982765173,0.062014017234827065,0.937985982765173,93.7985982765173,6.201401723482706,Moderate value leakage (estimated),baseline,payout_method_default,"Measurement framework only — estimates cross-border value loss under stated assumptions. Does not prove causal welfare effects without identification. Not investment advice, not a trading signal, not a price forecast. Extended specification components (dollar drag, trust discount) are model-based adjustments.",world_bank_rpw_curated,world_bank_rpw_curated,world_bank_api_macro,imf_fx_lab_cache,world_bank_knomad_curated,manual_research_bis_extended_spec,macro_sovereignty_extended_spec,vsi-credible-1.0,False,False,200,real,42.0,85,Strong,66.7,0.85
2022-04-01,2022Q2,United States,El Salvador,USD,USD,United States→El Salvador,RPW_curated_mto_8,mto,200,0.0354454129093642,0.0097227064546821,0.0197227064546821,0,cash,True,2022,0.12,0.05,50.0,50.0,0.0097227064546821,0.0197227064546821,0.0018898223650461359,0.00027397260273972606,0.005,0.012,0.00375,0.005,0.03660920787715006,96.339079212285,0.04860920787715006,95.139079212285,0.05735920787715006,94.264079212285,0.04860920787715006,0.9513907921228499,95.139079212285,4.860920787715006,High value survival (estimated),baseline,payout_method_default,"Measurement framework only — estimates cross-border value loss under stated assumptions. Does not prove causal welfare effects without identification. Not investment advice, not a trading signal, not a price forecast. Extended specification components (dollar drag, trust discount) are model-based adjustments.",world_bank_rpw_curated,world_bank_rpw_curated,world_bank_api_macro,imf_fx_lab_cache,world_bank_knomad_curated,manual_research_bis_extended_spec,macro_sovereignty_extended_spec,vsi-credible-1.0,False,False,200,real,116.0,85,Strong,66.7,0.85
2022-04-01,2022Q2,United States,Dominican Republic,USD,DOP,United States→Dominican Republic,RPW_curated_mto_9,mto,200,0.0449572113667881,0.010978605683394,0.025978605683394,1,cash,True,2022,0.12,0.05,50.0,50.0,0.010978605683394,0.025978605683394,0.0018898223650461359,0.00027397260273972606,0.005,0.012,0.00375,0.005,0.04412100633457386,95.58789936654262,0.056121006334573856,94.38789936654261,0.06487100633457386,93.51289936654261,0.056121006334573856,0.9438789936654262,94.38789936654261,5.612100633457386,Moderate value leakage (estimated),baseline,payout_method_default,"Measurement framework only — estimates cross-border value loss under stated assumptions. Does not prove causal welfare effects without identification. Not investment advice, not a trading signal, not a price forecast. Extended specification components (dollar drag, trust discount) are model-based adjustments.",world_bank_rpw_curated,world_bank_rpw_curated,world_bank_api_macro,imf_fx_lab_cache,world_bank_knomad_curated,manual_research_bis_extended_spec,macro_sovereignty_extended_spec,vsi-credible-1.0,False,False,200,real,74.0,85,Strong,66.7,0.85
2022-04-01,2022Q2,Germany,Nigeria,EUR,NGN,Germany→Nigeria,RPW_curated_bank_10,bank,200,0.072667624016022,0.019833812008011,0.041833812008011,2,bank,True,2022,0.12,0.332420966545406,50.0,50.0,0.019833812008011,0.041833812008011,0.0037796447300922718,0.002732227122291008,0.001,0.012,0.00375,0.005,0.06917949586840529,93.08205041315946,0.08117949586840528,91.88205041315946,0.08992949586840529,91.00705041315948,0.08117949586840528,0.9188205041315947,91.88205041315946,8.117949586840528,Moderate value leakage (estimated),baseline,payout_method_default,"Measurement framework only — estimates cross-border value loss under stated assumptions. Does not prove causal welfare effects without identification. Not investment advice, not a trading signal, not a price forecast. Extended specification components (dollar drag, trust discount) are model-based adjustments.",world_bank_rpw_curated,world_bank_rpw_curated,world_bank_api_macro,imf_fx_lab_cache,world_bank_knomad_curated,manual_research_bis_extended_spec,macro_sovereignty_extended_spec,vsi-credible-1.0,False,False,200,real,2.0,85,Strong,66.7,0.85
2022-04-01,2022Q2,United Arab Emirates,Pakistan,AED,PKR,United Arab Emirates→Pakistan,RPW_curated_mto_11,mto,200,0.0365364115537935,0.0077682057768967,0.0237682057768967,1,cash,True,2022,0.12,0.126325318530452,50.0,50.0,0.0077682057768967,0.0237682057768967,0.0018898223650461359,0.0006921935261942576,0.005,0.012,0.00375,0.005,0.03911842744503379,96.08815725549663,0.051118427445033796,94.88815725549662,0.059868427445033796,94.01315725549662,0.051118427445033796,0.9488815725549662,94.88815725549662,5.111842744503379,Moderate value leakage (estimated),baseline,payout_method_default,"Measurement framework only — estimates cross-border value loss under stated assumptions. Does not prove causal welfare effects without identification. Not investment advice, not a trading signal, not a price forecast. Extended specification components (dollar drag, trust discount) are model-based adjustments.",world_bank_rpw_curated,world_bank_rpw_curated,world_bank_api_macro,imf_fx_lab_cache,world_bank_knomad_curated,manual_research_bis_extended_spec,macro_sovereignty_extended_spec,vsi-credible-1.0,False,False,200,real,95.0,85,Strong,66.7,0.85
2022-07-01,2022Q3,United States,Mexico,USD,MXN,United States→Mexico,RPW_curated_bank_0,bank,200,0.0357150165335106,0.0113575082667553,0.0213575082667553,1,bank,True,2022,0.065700548352285,0.0472225588452931,50.0,50.0,0.0113575082667553,0.0213575082667553,0.001034686380599527,0.0002587537470974964,0.001,0.006570054835228501,0.00375,0.005,0.03500845666120762,96.49915433387923,0.04157851149643612,95.8421488503564,0.050328511496436114,94.96714885035638,0.04157851149643612,0.9584214885035639,95.8421488503564,4.157851149643612,High value survival (estimated),baseline,payout_method_default,"Measurement framework only — estimates cross-border value loss under stated assumptions. Does not prove causal welfare effects without identification. Not investment advice, not a trading signal, not a price forecast. Extended specification components (dollar drag, trust discount) are model-based adjustments.",world_bank_rpw_curated,world_bank_rpw_curated,world_bank_api_macro,imf_fx_lab_cache,world_bank_knomad_curated,manual_research_bis_extended_spec,macro_sovereignty_extended_spec,vsi-credible-1.0,False,False,200,real,139.0,85,Strong,66.7,0.85
2022-07-01,2022Q3,United States,Mexico,USD,MXN,United States→Mexico,RPW_curated_mto_1,mto,200,0.0499435993485353,0.0174717996742676,0.0274717996742676,0,cash,True,2022,0.065700548352285,0.0472225588452931,50.0,50.0,0.0174717996742676,0.0274717996742676,0.001034686380599527,0.0002587537470974964,0.005,0.006570054835228501,0.00375,0.005,0.05123703947623222,94.87629605237677,0.05780709431146072,94.21929056885394,0.06655709431146073,93.34429056885392,0.05780709431146072,0.9421929056885393,94.21929056885394,5.7807094311460725,Moderate value leakage (estimated),baseline,payout_method_default,"Measurement framework only — estimates cross-border value loss under stated assumptions. Does not prove causal welfare effects without identification. Not investment advice, not a trading signal, not a price forecast. Extended specification components (dollar drag, trust discount) are model-based adjustments.",world_bank_rpw_curated,world_bank_rpw_curated,world_bank_api_macro,imf_fx_lab_cache,world_bank_knomad_curated,manual_research_bis_extended_spec,macro_sovereignty_extended_spec,vsi-credible-1.0,False,False,200,real,66.0,85,Strong,66.7,0.85
