payment_network_fragility_score,fragility_regime,drivers,methodology_version,limitations,entity,entity_type,country,payment_system,data_quality_score,data_quality_grade,mock_data_flag,source_id
52.83312581713554,stressed,rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Australia | BIS CPMI — Australia - Value of cashless payments, other payment instruments",payment_system,Australia,"BIS CPMI — Australia - Value of cashless payments, other payment instruments",30.0,Demo only,,bis_cpmi
66.80112581713554,watchlist,none,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.",Australia | BIS CPMI — instant (total),payment_system,Australia,BIS CPMI — instant (total),30.0,Demo only,,bis_cpmi
44.83312581713554,fragile,elevated_settlement_lag; rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Belgium | BIS CPMI — Belgium - Value of cashless payments, card and e-money payments with cards and e",payment_system,Belgium,"BIS CPMI — Belgium - Value of cashless payments, card and e-money payments with cards and e",30.0,Demo only,,bis_cpmi
32.83312581713554,crisis,elevated_settlement_lag; rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Belgium | BIS CPMI — Belgium - Value of cashless payments, cheques",payment_system,Belgium,"BIS CPMI — Belgium - Value of cashless payments, cheques",30.0,Demo only,,bis_cpmi
40.83312581713554,fragile,elevated_settlement_lag; rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Belgium | BIS CPMI — Belgium - Value of cashless payments, credit transfers",payment_system,Belgium,"BIS CPMI — Belgium - Value of cashless payments, credit transfers",30.0,Demo only,,bis_cpmi
40.83312581713554,fragile,elevated_settlement_lag; rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Belgium | BIS CPMI — Belgium - Value of cashless payments, direct debits",payment_system,Belgium,"BIS CPMI — Belgium - Value of cashless payments, direct debits",30.0,Demo only,,bis_cpmi
66.67312581713554,watchlist,none,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Belgium | BIS CPMI — Belgium - Value of cashless payments, money remittances",payment_system,Belgium,"BIS CPMI — Belgium - Value of cashless payments, money remittances",30.0,Demo only,,bis_cpmi
52.83312581713554,stressed,rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Belgium | BIS CPMI — Belgium - Value of cashless payments, other payment instruments",payment_system,Belgium,"BIS CPMI — Belgium - Value of cashless payments, other payment instruments",30.0,Demo only,,bis_cpmi
66.80112581713554,watchlist,none,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.",Belgium | BIS CPMI — instant (total),payment_system,Belgium,BIS CPMI — instant (total),30.0,Demo only,,bis_cpmi
44.83312581713554,fragile,elevated_settlement_lag; rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Brazil | BIS CPMI — Brazil - Value of cashless payments, card and e-money payments with cards and e-",payment_system,Brazil,"BIS CPMI — Brazil - Value of cashless payments, card and e-money payments with cards and e-",30.0,Demo only,,bis_cpmi
40.83312581713554,fragile,elevated_settlement_lag; rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Brazil | BIS CPMI — Brazil - Value of cashless payments, credit transfers",payment_system,Brazil,"BIS CPMI — Brazil - Value of cashless payments, credit transfers",30.0,Demo only,,bis_cpmi
40.83312581713554,fragile,elevated_settlement_lag; rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Brazil | BIS CPMI — Brazil - Value of cashless payments, domestic direct debits",payment_system,Brazil,"BIS CPMI — Brazil - Value of cashless payments, domestic direct debits",30.0,Demo only,,bis_cpmi
32.83312581713554,crisis,elevated_settlement_lag; rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Brazil | BIS CPMI — Brazil - Value of cashless payments, paper-based cheques",payment_system,Brazil,"BIS CPMI — Brazil - Value of cashless payments, paper-based cheques",30.0,Demo only,,bis_cpmi
66.80112581713554,watchlist,none,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.",Brazil | BIS CPMI — instant (total),payment_system,Brazil,BIS CPMI — instant (total),30.0,Demo only,,bis_cpmi
35.83312581713554,fragile,elevated_settlement_lag; rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.",Brazil | Remittance corridor (United States→Brazil),payment_system,Brazil,Remittance corridor (United States→Brazil),86.0,Demo only,False,world_bank_rpw
44.83312581713554,fragile,elevated_settlement_lag; rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Canada | BIS CPMI — Canada - Value of cashless payments, card and e-money payments with cards and e-",payment_system,Canada,"BIS CPMI — Canada - Value of cashless payments, card and e-money payments with cards and e-",30.0,Demo only,,bis_cpmi
32.83312581713554,crisis,elevated_settlement_lag; rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Canada | BIS CPMI — Canada - Value of cashless payments, cheques",payment_system,Canada,"BIS CPMI — Canada - Value of cashless payments, cheques",30.0,Demo only,,bis_cpmi
40.83312581713554,fragile,elevated_settlement_lag; rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Canada | BIS CPMI — Canada - Value of cashless payments, credit transfers",payment_system,Canada,"BIS CPMI — Canada - Value of cashless payments, credit transfers",30.0,Demo only,,bis_cpmi
40.83312581713554,fragile,elevated_settlement_lag; rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Canada | BIS CPMI — Canada - Value of cashless payments, direct debits",payment_system,Canada,"BIS CPMI — Canada - Value of cashless payments, direct debits",30.0,Demo only,,bis_cpmi
52.83312581713554,stressed,rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Canada | BIS CPMI — Canada - Value of cashless payments, other payment instruments",payment_system,Canada,"BIS CPMI — Canada - Value of cashless payments, other payment instruments",30.0,Demo only,,bis_cpmi
66.80112581713554,watchlist,none,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.",Canada | BIS CPMI — instant (total),payment_system,Canada,BIS CPMI — instant (total),30.0,Demo only,,bis_cpmi
44.83312581713554,fragile,elevated_settlement_lag; rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","China | BIS CPMI — China - Value of cashless payments, card and e-money payments with cards and e-m",payment_system,China,"BIS CPMI — China - Value of cashless payments, card and e-money payments with cards and e-m",30.0,Demo only,,bis_cpmi
32.83312581713554,crisis,elevated_settlement_lag; rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","China | BIS CPMI — China - Value of cashless payments, cheques",payment_system,China,"BIS CPMI — China - Value of cashless payments, cheques",30.0,Demo only,,bis_cpmi
40.83312581713554,fragile,elevated_settlement_lag; rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","China | BIS CPMI — China - Value of cashless payments, credit transfers",payment_system,China,"BIS CPMI — China - Value of cashless payments, credit transfers",30.0,Demo only,,bis_cpmi
40.83312581713554,fragile,elevated_settlement_lag; rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","China | BIS CPMI — China - Value of cashless payments, direct debits",payment_system,China,"BIS CPMI — China - Value of cashless payments, direct debits",30.0,Demo only,,bis_cpmi
52.83312581713554,stressed,rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","China | BIS CPMI — China - Value of cashless payments, other payment instruments",payment_system,China,"BIS CPMI — China - Value of cashless payments, other payment instruments",30.0,Demo only,,bis_cpmi
66.80112581713554,watchlist,none,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.",China | BIS CPMI — instant (total),payment_system,China,BIS CPMI — instant (total),30.0,Demo only,,bis_cpmi
35.83312581713554,fragile,elevated_settlement_lag; rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.",Colombia | Remittance corridor (United States→Colombia),payment_system,Colombia,Remittance corridor (United States→Colombia),86.0,Demo only,False,world_bank_rpw
43.83312581713554,fragile,rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.",Dominican Republic | Remittance corridor (United States→Dominican Republic),payment_system,Dominican Republic,Remittance corridor (United States→Dominican Republic),86.0,Demo only,False,world_bank_rpw
43.83312581713554,fragile,rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.",El Salvador | Remittance corridor (United States→El Salvador),payment_system,El Salvador,Remittance corridor (United States→El Salvador),86.0,Demo only,False,world_bank_rpw
29.83312581713554,crisis,elevated_settlement_lag; rising_failure_rate; operational_incident,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Euro Area | BIS CPMI — Germany - Value of cashless payments, card and e-money payments with cards and e",payment_system,Euro Area,"BIS CPMI — Germany - Value of cashless payments, card and e-money payments with cards and e",30.0,Demo only,,bis_cpmi
17.83312581713554,crisis,elevated_settlement_lag; rising_failure_rate; operational_incident,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Euro Area | BIS CPMI — Germany - Value of cashless payments, cheques",payment_system,Euro Area,"BIS CPMI — Germany - Value of cashless payments, cheques",30.0,Demo only,,bis_cpmi
25.83312581713554,crisis,elevated_settlement_lag; rising_failure_rate; operational_incident,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Euro Area | BIS CPMI — Germany - Value of cashless payments, credit transfers",payment_system,Euro Area,"BIS CPMI — Germany - Value of cashless payments, credit transfers",30.0,Demo only,,bis_cpmi
25.83312581713554,crisis,elevated_settlement_lag; rising_failure_rate; operational_incident,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Euro Area | BIS CPMI — Germany - Value of cashless payments, direct debits",payment_system,Euro Area,"BIS CPMI — Germany - Value of cashless payments, direct debits",30.0,Demo only,,bis_cpmi
51.67312581713554,stressed,operational_incident,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Euro Area | BIS CPMI — Germany - Value of cashless payments, money remittances",payment_system,Euro Area,"BIS CPMI — Germany - Value of cashless payments, money remittances",30.0,Demo only,,bis_cpmi
51.80112581713554,stressed,operational_incident,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.",Euro Area | BIS CPMI — instant (total),payment_system,Euro Area,BIS CPMI — instant (total),30.0,Demo only,,bis_cpmi
44.83312581713554,fragile,elevated_settlement_lag; rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","France | BIS CPMI — France - Value of cashless payments, card and e-money payments with cards and e-",payment_system,France,"BIS CPMI — France - Value of cashless payments, card and e-money payments with cards and e-",30.0,Demo only,,bis_cpmi
32.83312581713554,crisis,elevated_settlement_lag; rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","France | BIS CPMI — France - Value of cashless payments, cheques",payment_system,France,"BIS CPMI — France - Value of cashless payments, cheques",30.0,Demo only,,bis_cpmi
40.83312581713554,fragile,elevated_settlement_lag; rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","France | BIS CPMI — France - Value of cashless payments, credit transfers",payment_system,France,"BIS CPMI — France - Value of cashless payments, credit transfers",30.0,Demo only,,bis_cpmi
40.83312581713554,fragile,elevated_settlement_lag; rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","France | BIS CPMI — France - Value of cashless payments, direct debits",payment_system,France,"BIS CPMI — France - Value of cashless payments, direct debits",30.0,Demo only,,bis_cpmi
66.67312581713554,watchlist,none,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","France | BIS CPMI — France - Value of cashless payments, money remittances",payment_system,France,"BIS CPMI — France - Value of cashless payments, money remittances",30.0,Demo only,,bis_cpmi
52.83312581713554,stressed,rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","France | BIS CPMI — France - Value of cashless payments, other payment instruments",payment_system,France,"BIS CPMI — France - Value of cashless payments, other payment instruments",30.0,Demo only,,bis_cpmi
66.80112581713554,watchlist,none,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.",France | BIS CPMI — instant (total),payment_system,France,BIS CPMI — instant (total),30.0,Demo only,,bis_cpmi
43.83312581713554,fragile,rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.",Guatemala | Remittance corridor (United States→Guatemala),payment_system,Guatemala,Remittance corridor (United States→Guatemala),86.0,Demo only,False,world_bank_rpw
66.80112581713554,watchlist,none,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Hong Kong | BIS CPMI — Hong Kong SAR - Value of cashless payments, fast payments",payment_system,Hong Kong,"BIS CPMI — Hong Kong SAR - Value of cashless payments, fast payments",30.0,Demo only,,bis_cpmi
40.83312581713554,fragile,elevated_settlement_lag; rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Hong Kong | BIS CPMI — Hong Kong SAR - Value of cashless payments, fast payments, credit transfers",payment_system,Hong Kong,"BIS CPMI — Hong Kong SAR - Value of cashless payments, fast payments, credit transfers",30.0,Demo only,,bis_cpmi
40.83312581713554,fragile,elevated_settlement_lag; rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Hong Kong | BIS CPMI — Hong Kong SAR - Value of cashless payments, fast payments, direct debits",payment_system,Hong Kong,"BIS CPMI — Hong Kong SAR - Value of cashless payments, fast payments, direct debits",30.0,Demo only,,bis_cpmi
52.83312581713554,stressed,rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Hong Kong | BIS CPMI — Hong Kong SAR - Value of cashless payments, fast payments, other",payment_system,Hong Kong,"BIS CPMI — Hong Kong SAR - Value of cashless payments, fast payments, other",30.0,Demo only,,bis_cpmi
44.83312581713554,fragile,elevated_settlement_lag; rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","India | BIS CPMI — India - Value of cashless payments, card and e-money payments at terminals insid",payment_system,India,"BIS CPMI — India - Value of cashless payments, card and e-money payments at terminals insid",30.0,Demo only,,bis_cpmi
40.83312581713554,fragile,elevated_settlement_lag; rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","India | BIS CPMI — India - Value of cashless payments, domestic credit transfers",payment_system,India,"BIS CPMI — India - Value of cashless payments, domestic credit transfers",30.0,Demo only,,bis_cpmi
40.83312581713554,fragile,elevated_settlement_lag; rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","India | BIS CPMI — India - Value of cashless payments, domestic direct debits",payment_system,India,"BIS CPMI — India - Value of cashless payments, domestic direct debits",30.0,Demo only,,bis_cpmi
32.83312581713554,crisis,elevated_settlement_lag; rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","India | BIS CPMI — India - Value of cashless payments, paper-based cheques",payment_system,India,"BIS CPMI — India - Value of cashless payments, paper-based cheques",30.0,Demo only,,bis_cpmi
66.80112581713554,watchlist,none,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.",India | BIS CPMI — instant (total),payment_system,India,BIS CPMI — instant (total),30.0,Demo only,,bis_cpmi
43.83312581713554,fragile,rising_failure_rate,settlement-lab-credible-1.0,"PNF is a composite stress indicator, not a real-time monitoring system. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.",India | Remittance corridor (United States→India),payment_system,India,Remittance corridor (United States→India),86.0,Demo only,False,world_bank_rpw
