entity,scenario_id,pre_shock_score,post_shock_score,delta_score,post_regime,drivers,interpretation
Brazil | mobile money,settlement_bank_outage,46.83312581713554,34.0,-12.833125817135539,crisis,elevated_settlement_lag; operational_incident,"Under settlement_bank_outage, fragility score changes by -12.8 points (estimated)."
Brazil | mobile money,liquidity_buffer_reduction,46.83312581713554,56.0,9.166874182864461,stressed,low_liquidity_buffer,"Under liquidity_buffer_reduction, fragility score changes by 9.2 points (estimated)."
Brazil | mobile money,cross_border_disruption,46.83312581713554,46.0,-0.8331258171355387,fragile,elevated_settlement_lag; fx_volatility,"Under cross_border_disruption, fragility score changes by -0.8 points (estimated)."
Brazil | mobile money,interest_rate_shock,46.83312581713554,57.0,10.166874182864461,stressed,none,"Under interest_rate_shock, fragility score changes by 10.2 points (estimated)."
Brazil | mobile money,failed_payment_spike,46.83312581713554,45.400000000000006,-1.433125817135533,fragile,elevated_settlement_lag; rising_failure_rate,"Under failed_payment_spike, fragility score changes by -1.4 points (estimated)."
Brazil | remittance operator,fx_volatility_shock,26.83312581713554,51.0,24.16687418286446,stressed,fx_volatility,"Under fx_volatility_shock, fragility score changes by 24.2 points (estimated)."
Brazil | remittance operator,settlement_bank_outage,26.83312581713554,34.0,7.166874182864461,crisis,elevated_settlement_lag; operational_incident,"Under settlement_bank_outage, fragility score changes by 7.2 points (estimated)."
Brazil | remittance operator,liquidity_buffer_reduction,26.83312581713554,56.0,29.16687418286446,stressed,low_liquidity_buffer,"Under liquidity_buffer_reduction, fragility score changes by 29.2 points (estimated)."
Brazil | remittance operator,cross_border_disruption,26.83312581713554,46.0,19.16687418286446,fragile,elevated_settlement_lag; fx_volatility,"Under cross_border_disruption, fragility score changes by 19.2 points (estimated)."
Brazil | remittance operator,interest_rate_shock,26.83312581713554,57.0,30.16687418286446,stressed,none,"Under interest_rate_shock, fragility score changes by 30.2 points (estimated)."
Brazil | remittance operator,failed_payment_spike,26.83312581713554,45.400000000000006,18.566874182864467,fragile,elevated_settlement_lag; rising_failure_rate,"Under failed_payment_spike, fragility score changes by 18.6 points (estimated)."
Brazil | tokenized settlement placeholder,fx_volatility_shock,55.67312581713554,51.0,-4.673125817135542,stressed,fx_volatility,"Under fx_volatility_shock, fragility score changes by -4.7 points (estimated)."
Brazil | tokenized settlement placeholder,settlement_bank_outage,55.67312581713554,34.0,-21.673125817135542,crisis,elevated_settlement_lag; operational_incident,"Under settlement_bank_outage, fragility score changes by -21.7 points (estimated)."
Brazil | tokenized settlement placeholder,liquidity_buffer_reduction,55.67312581713554,56.0,0.3268741828644579,stressed,low_liquidity_buffer,"Under liquidity_buffer_reduction, fragility score changes by 0.3 points (estimated)."
Brazil | tokenized settlement placeholder,cross_border_disruption,55.67312581713554,46.0,-9.673125817135542,fragile,elevated_settlement_lag; fx_volatility,"Under cross_border_disruption, fragility score changes by -9.7 points (estimated)."
Brazil | tokenized settlement placeholder,interest_rate_shock,55.67312581713554,57.0,1.326874182864458,stressed,none,"Under interest_rate_shock, fragility score changes by 1.3 points (estimated)."
Brazil | tokenized settlement placeholder,failed_payment_spike,55.67312581713554,45.400000000000006,-10.273125817135536,fragile,elevated_settlement_lag; rising_failure_rate,"Under failed_payment_spike, fragility score changes by -10.3 points (estimated)."
Colombia | ACH/batch payment,fx_volatility_shock,49.83312581713554,51.0,1.1668741828644613,stressed,fx_volatility,"Under fx_volatility_shock, fragility score changes by 1.2 points (estimated)."
Colombia | ACH/batch payment,settlement_bank_outage,49.83312581713554,34.0,-15.833125817135539,crisis,elevated_settlement_lag; operational_incident,"Under settlement_bank_outage, fragility score changes by -15.8 points (estimated)."
Colombia | ACH/batch payment,liquidity_buffer_reduction,49.83312581713554,56.0,6.166874182864461,stressed,low_liquidity_buffer,"Under liquidity_buffer_reduction, fragility score changes by 6.2 points (estimated)."
Colombia | ACH/batch payment,cross_border_disruption,49.83312581713554,46.0,-3.8331258171355387,fragile,elevated_settlement_lag; fx_volatility,"Under cross_border_disruption, fragility score changes by -3.8 points (estimated)."
Colombia | ACH/batch payment,interest_rate_shock,49.83312581713554,57.0,7.166874182864461,stressed,none,"Under interest_rate_shock, fragility score changes by 7.2 points (estimated)."
Colombia | ACH/batch payment,failed_payment_spike,49.83312581713554,45.400000000000006,-4.433125817135533,fragile,elevated_settlement_lag; rising_failure_rate,"Under failed_payment_spike, fragility score changes by -4.4 points (estimated)."
Colombia | RTGS/wire,fx_volatility_shock,69.01312581713555,51.0,-18.013125817135546,stressed,fx_volatility,"Under fx_volatility_shock, fragility score changes by -18.0 points (estimated)."
Colombia | RTGS/wire,settlement_bank_outage,69.01312581713555,34.0,-35.013125817135546,crisis,elevated_settlement_lag; operational_incident,"Under settlement_bank_outage, fragility score changes by -35.0 points (estimated)."
Colombia | RTGS/wire,liquidity_buffer_reduction,69.01312581713555,56.0,-13.013125817135546,stressed,low_liquidity_buffer,"Under liquidity_buffer_reduction, fragility score changes by -13.0 points (estimated)."
Colombia | RTGS/wire,cross_border_disruption,69.01312581713555,46.0,-23.013125817135546,fragile,elevated_settlement_lag; fx_volatility,"Under cross_border_disruption, fragility score changes by -23.0 points (estimated)."
Colombia | RTGS/wire,interest_rate_shock,69.01312581713555,57.0,-12.013125817135546,stressed,none,"Under interest_rate_shock, fragility score changes by -12.0 points (estimated)."
Colombia | RTGS/wire,failed_payment_spike,69.01312581713555,45.400000000000006,-23.61312581713554,fragile,elevated_settlement_lag; rising_failure_rate,"Under failed_payment_spike, fragility score changes by -23.6 points (estimated)."
Colombia | card network,fx_volatility_shock,52.83312581713554,51.0,-1.8331258171355387,stressed,fx_volatility,"Under fx_volatility_shock, fragility score changes by -1.8 points (estimated)."
Colombia | card network,settlement_bank_outage,52.83312581713554,34.0,-18.83312581713554,crisis,elevated_settlement_lag; operational_incident,"Under settlement_bank_outage, fragility score changes by -18.8 points (estimated)."
Colombia | card network,liquidity_buffer_reduction,52.83312581713554,56.0,3.1668741828644613,stressed,low_liquidity_buffer,"Under liquidity_buffer_reduction, fragility score changes by 3.2 points (estimated)."
Colombia | card network,cross_border_disruption,52.83312581713554,46.0,-6.833125817135539,fragile,elevated_settlement_lag; fx_volatility,"Under cross_border_disruption, fragility score changes by -6.8 points (estimated)."
Colombia | card network,interest_rate_shock,52.83312581713554,57.0,4.166874182864461,stressed,none,"Under interest_rate_shock, fragility score changes by 4.2 points (estimated)."
Colombia | card network,failed_payment_spike,52.83312581713554,45.400000000000006,-7.433125817135533,fragile,elevated_settlement_lag; rising_failure_rate,"Under failed_payment_spike, fragility score changes by -7.4 points (estimated)."
Colombia | mobile money,fx_volatility_shock,46.83312581713554,51.0,4.166874182864461,stressed,fx_volatility,"Under fx_volatility_shock, fragility score changes by 4.2 points (estimated)."
Colombia | mobile money,settlement_bank_outage,46.83312581713554,34.0,-12.833125817135539,crisis,elevated_settlement_lag; operational_incident,"Under settlement_bank_outage, fragility score changes by -12.8 points (estimated)."
Colombia | mobile money,liquidity_buffer_reduction,46.83312581713554,56.0,9.166874182864461,stressed,low_liquidity_buffer,"Under liquidity_buffer_reduction, fragility score changes by 9.2 points (estimated)."
Colombia | mobile money,cross_border_disruption,46.83312581713554,46.0,-0.8331258171355387,fragile,elevated_settlement_lag; fx_volatility,"Under cross_border_disruption, fragility score changes by -0.8 points (estimated)."
Colombia | mobile money,interest_rate_shock,46.83312581713554,57.0,10.166874182864461,stressed,none,"Under interest_rate_shock, fragility score changes by 10.2 points (estimated)."
Colombia | mobile money,failed_payment_spike,46.83312581713554,45.400000000000006,-1.433125817135533,fragile,elevated_settlement_lag; rising_failure_rate,"Under failed_payment_spike, fragility score changes by -1.4 points (estimated)."
Colombia | remittance operator,fx_volatility_shock,26.83312581713554,51.0,24.16687418286446,stressed,fx_volatility,"Under fx_volatility_shock, fragility score changes by 24.2 points (estimated)."
Colombia | remittance operator,settlement_bank_outage,26.83312581713554,34.0,7.166874182864461,crisis,elevated_settlement_lag; operational_incident,"Under settlement_bank_outage, fragility score changes by 7.2 points (estimated)."
Colombia | remittance operator,liquidity_buffer_reduction,26.83312581713554,56.0,29.16687418286446,stressed,low_liquidity_buffer,"Under liquidity_buffer_reduction, fragility score changes by 29.2 points (estimated)."
Colombia | remittance operator,cross_border_disruption,26.83312581713554,46.0,19.16687418286446,fragile,elevated_settlement_lag; fx_volatility,"Under cross_border_disruption, fragility score changes by 19.2 points (estimated)."
Colombia | remittance operator,interest_rate_shock,26.83312581713554,57.0,30.16687418286446,stressed,none,"Under interest_rate_shock, fragility score changes by 30.2 points (estimated)."
Colombia | remittance operator,failed_payment_spike,26.83312581713554,45.400000000000006,18.566874182864467,fragile,elevated_settlement_lag; rising_failure_rate,"Under failed_payment_spike, fragility score changes by 18.6 points (estimated)."
Colombia | tokenized settlement placeholder,fx_volatility_shock,55.67312581713554,51.0,-4.673125817135542,stressed,fx_volatility,"Under fx_volatility_shock, fragility score changes by -4.7 points (estimated)."
Colombia | tokenized settlement placeholder,settlement_bank_outage,55.67312581713554,34.0,-21.673125817135542,crisis,elevated_settlement_lag; operational_incident,"Under settlement_bank_outage, fragility score changes by -21.7 points (estimated)."
Colombia | tokenized settlement placeholder,liquidity_buffer_reduction,55.67312581713554,56.0,0.3268741828644579,stressed,low_liquidity_buffer,"Under liquidity_buffer_reduction, fragility score changes by 0.3 points (estimated)."
Colombia | tokenized settlement placeholder,cross_border_disruption,55.67312581713554,46.0,-9.673125817135542,fragile,elevated_settlement_lag; fx_volatility,"Under cross_border_disruption, fragility score changes by -9.7 points (estimated)."
Colombia | tokenized settlement placeholder,interest_rate_shock,55.67312581713554,57.0,1.326874182864458,stressed,none,"Under interest_rate_shock, fragility score changes by 1.3 points (estimated)."
Colombia | tokenized settlement placeholder,failed_payment_spike,55.67312581713554,45.400000000000006,-10.273125817135536,fragile,elevated_settlement_lag; rising_failure_rate,"Under failed_payment_spike, fragility score changes by -10.3 points (estimated)."
Euro Area | ACH/batch payment,fx_volatility_shock,34.83312581713554,51.0,16.16687418286446,stressed,fx_volatility,"Under fx_volatility_shock, fragility score changes by 16.2 points (estimated)."
Euro Area | ACH/batch payment,settlement_bank_outage,34.83312581713554,34.0,-0.8331258171355387,crisis,elevated_settlement_lag; operational_incident,"Under settlement_bank_outage, fragility score changes by -0.8 points (estimated)."
Euro Area | ACH/batch payment,liquidity_buffer_reduction,34.83312581713554,56.0,21.16687418286446,stressed,low_liquidity_buffer,"Under liquidity_buffer_reduction, fragility score changes by 21.2 points (estimated)."
Euro Area | ACH/batch payment,cross_border_disruption,34.83312581713554,46.0,11.166874182864461,fragile,elevated_settlement_lag; fx_volatility,"Under cross_border_disruption, fragility score changes by 11.2 points (estimated)."
Euro Area | ACH/batch payment,interest_rate_shock,34.83312581713554,57.0,22.16687418286446,stressed,none,"Under interest_rate_shock, fragility score changes by 22.2 points (estimated)."
Euro Area | ACH/batch payment,failed_payment_spike,34.83312581713554,45.400000000000006,10.566874182864467,fragile,elevated_settlement_lag; rising_failure_rate,"Under failed_payment_spike, fragility score changes by 10.6 points (estimated)."
Euro Area | RTGS/wire,fx_volatility_shock,54.013125817135546,51.0,-3.0131258171355455,stressed,fx_volatility,"Under fx_volatility_shock, fragility score changes by -3.0 points (estimated)."
Euro Area | RTGS/wire,settlement_bank_outage,54.013125817135546,34.0,-20.013125817135546,crisis,elevated_settlement_lag; operational_incident,"Under settlement_bank_outage, fragility score changes by -20.0 points (estimated)."
Euro Area | RTGS/wire,liquidity_buffer_reduction,54.013125817135546,56.0,1.9868741828644545,stressed,low_liquidity_buffer,"Under liquidity_buffer_reduction, fragility score changes by 2.0 points (estimated)."
Euro Area | RTGS/wire,cross_border_disruption,54.013125817135546,46.0,-8.013125817135546,fragile,elevated_settlement_lag; fx_volatility,"Under cross_border_disruption, fragility score changes by -8.0 points (estimated)."
Euro Area | RTGS/wire,interest_rate_shock,54.013125817135546,57.0,2.9868741828644545,stressed,none,"Under interest_rate_shock, fragility score changes by 3.0 points (estimated)."
Euro Area | RTGS/wire,failed_payment_spike,54.013125817135546,45.400000000000006,-8.61312581713554,fragile,elevated_settlement_lag; rising_failure_rate,"Under failed_payment_spike, fragility score changes by -8.6 points (estimated)."
Euro Area | card network,fx_volatility_shock,37.83312581713554,51.0,13.166874182864461,stressed,fx_volatility,"Under fx_volatility_shock, fragility score changes by 13.2 points (estimated)."
Euro Area | card network,settlement_bank_outage,37.83312581713554,34.0,-3.8331258171355387,crisis,elevated_settlement_lag; operational_incident,"Under settlement_bank_outage, fragility score changes by -3.8 points (estimated)."
Euro Area | card network,liquidity_buffer_reduction,37.83312581713554,56.0,18.16687418286446,stressed,low_liquidity_buffer,"Under liquidity_buffer_reduction, fragility score changes by 18.2 points (estimated)."
Euro Area | card network,cross_border_disruption,37.83312581713554,46.0,8.166874182864461,fragile,elevated_settlement_lag; fx_volatility,"Under cross_border_disruption, fragility score changes by 8.2 points (estimated)."
Euro Area | card network,interest_rate_shock,37.83312581713554,57.0,19.16687418286446,stressed,none,"Under interest_rate_shock, fragility score changes by 19.2 points (estimated)."
Euro Area | card network,failed_payment_spike,37.83312581713554,45.400000000000006,7.566874182864467,fragile,elevated_settlement_lag; rising_failure_rate,"Under failed_payment_spike, fragility score changes by 7.6 points (estimated)."
Euro Area | mobile money,fx_volatility_shock,31.83312581713554,51.0,19.16687418286446,stressed,fx_volatility,"Under fx_volatility_shock, fragility score changes by 19.2 points (estimated)."
Euro Area | mobile money,settlement_bank_outage,31.83312581713554,34.0,2.1668741828644613,crisis,elevated_settlement_lag; operational_incident,"Under settlement_bank_outage, fragility score changes by 2.2 points (estimated)."
Euro Area | mobile money,liquidity_buffer_reduction,31.83312581713554,56.0,24.16687418286446,stressed,low_liquidity_buffer,"Under liquidity_buffer_reduction, fragility score changes by 24.2 points (estimated)."
Euro Area | mobile money,cross_border_disruption,31.83312581713554,46.0,14.166874182864461,fragile,elevated_settlement_lag; fx_volatility,"Under cross_border_disruption, fragility score changes by 14.2 points (estimated)."
Euro Area | mobile money,interest_rate_shock,31.83312581713554,57.0,25.16687418286446,stressed,none,"Under interest_rate_shock, fragility score changes by 25.2 points (estimated)."
Euro Area | mobile money,failed_payment_spike,31.83312581713554,45.400000000000006,13.566874182864467,fragile,elevated_settlement_lag; rising_failure_rate,"Under failed_payment_spike, fragility score changes by 13.6 points (estimated)."
Euro Area | remittance operator,fx_volatility_shock,11.833125817135539,51.0,39.16687418286446,stressed,fx_volatility,"Under fx_volatility_shock, fragility score changes by 39.2 points (estimated)."
Euro Area | remittance operator,settlement_bank_outage,11.833125817135539,34.0,22.16687418286446,crisis,elevated_settlement_lag; operational_incident,"Under settlement_bank_outage, fragility score changes by 22.2 points (estimated)."
Euro Area | remittance operator,liquidity_buffer_reduction,11.833125817135539,56.0,44.16687418286446,stressed,low_liquidity_buffer,"Under liquidity_buffer_reduction, fragility score changes by 44.2 points (estimated)."
Euro Area | remittance operator,cross_border_disruption,11.833125817135539,46.0,34.16687418286446,fragile,elevated_settlement_lag; fx_volatility,"Under cross_border_disruption, fragility score changes by 34.2 points (estimated)."
Euro Area | remittance operator,interest_rate_shock,11.833125817135539,57.0,45.16687418286446,stressed,none,"Under interest_rate_shock, fragility score changes by 45.2 points (estimated)."
Euro Area | remittance operator,failed_payment_spike,11.833125817135539,45.400000000000006,33.56687418286447,fragile,elevated_settlement_lag; rising_failure_rate,"Under failed_payment_spike, fragility score changes by 33.6 points (estimated)."
Euro Area | tokenized settlement placeholder,fx_volatility_shock,40.67312581713554,51.0,10.326874182864458,stressed,fx_volatility,"Under fx_volatility_shock, fragility score changes by 10.3 points (estimated)."
Euro Area | tokenized settlement placeholder,settlement_bank_outage,40.67312581713554,34.0,-6.673125817135542,crisis,elevated_settlement_lag; operational_incident,"Under settlement_bank_outage, fragility score changes by -6.7 points (estimated)."
Euro Area | tokenized settlement placeholder,liquidity_buffer_reduction,40.67312581713554,56.0,15.326874182864458,stressed,low_liquidity_buffer,"Under liquidity_buffer_reduction, fragility score changes by 15.3 points (estimated)."
Euro Area | tokenized settlement placeholder,cross_border_disruption,40.67312581713554,46.0,5.326874182864458,fragile,elevated_settlement_lag; fx_volatility,"Under cross_border_disruption, fragility score changes by 5.3 points (estimated)."
Euro Area | tokenized settlement placeholder,interest_rate_shock,40.67312581713554,57.0,16.326874182864458,stressed,none,"Under interest_rate_shock, fragility score changes by 16.3 points (estimated)."
Euro Area | tokenized settlement placeholder,failed_payment_spike,40.67312581713554,45.400000000000006,4.726874182864464,fragile,elevated_settlement_lag; rising_failure_rate,"Under failed_payment_spike, fragility score changes by 4.7 points (estimated)."
India | ACH/batch payment,fx_volatility_shock,34.83312581713554,51.0,16.16687418286446,stressed,fx_volatility,"Under fx_volatility_shock, fragility score changes by 16.2 points (estimated)."
India | ACH/batch payment,settlement_bank_outage,34.83312581713554,34.0,-0.8331258171355387,crisis,elevated_settlement_lag; operational_incident,"Under settlement_bank_outage, fragility score changes by -0.8 points (estimated)."
India | ACH/batch payment,liquidity_buffer_reduction,34.83312581713554,56.0,21.16687418286446,stressed,low_liquidity_buffer,"Under liquidity_buffer_reduction, fragility score changes by 21.2 points (estimated)."
India | ACH/batch payment,cross_border_disruption,34.83312581713554,46.0,11.166874182864461,fragile,elevated_settlement_lag; fx_volatility,"Under cross_border_disruption, fragility score changes by 11.2 points (estimated)."
India | ACH/batch payment,interest_rate_shock,34.83312581713554,57.0,22.16687418286446,stressed,none,"Under interest_rate_shock, fragility score changes by 22.2 points (estimated)."
India | ACH/batch payment,failed_payment_spike,34.83312581713554,45.400000000000006,10.566874182864467,fragile,elevated_settlement_lag; rising_failure_rate,"Under failed_payment_spike, fragility score changes by 10.6 points (estimated)."
India | RTGS/wire,fx_volatility_shock,54.013125817135546,51.0,-3.0131258171355455,stressed,fx_volatility,"Under fx_volatility_shock, fragility score changes by -3.0 points (estimated)."
India | RTGS/wire,settlement_bank_outage,54.013125817135546,34.0,-20.013125817135546,crisis,elevated_settlement_lag; operational_incident,"Under settlement_bank_outage, fragility score changes by -20.0 points (estimated)."
India | RTGS/wire,liquidity_buffer_reduction,54.013125817135546,56.0,1.9868741828644545,stressed,low_liquidity_buffer,"Under liquidity_buffer_reduction, fragility score changes by 2.0 points (estimated)."
India | RTGS/wire,cross_border_disruption,54.013125817135546,46.0,-8.013125817135546,fragile,elevated_settlement_lag; fx_volatility,"Under cross_border_disruption, fragility score changes by -8.0 points (estimated)."
India | RTGS/wire,interest_rate_shock,54.013125817135546,57.0,2.9868741828644545,stressed,none,"Under interest_rate_shock, fragility score changes by 3.0 points (estimated)."
India | RTGS/wire,failed_payment_spike,54.013125817135546,45.400000000000006,-8.61312581713554,fragile,elevated_settlement_lag; rising_failure_rate,"Under failed_payment_spike, fragility score changes by -8.6 points (estimated)."
India | card network,fx_volatility_shock,37.83312581713554,51.0,13.166874182864461,stressed,fx_volatility,"Under fx_volatility_shock, fragility score changes by 13.2 points (estimated)."
India | card network,settlement_bank_outage,37.83312581713554,34.0,-3.8331258171355387,crisis,elevated_settlement_lag; operational_incident,"Under settlement_bank_outage, fragility score changes by -3.8 points (estimated)."
India | card network,liquidity_buffer_reduction,37.83312581713554,56.0,18.16687418286446,stressed,low_liquidity_buffer,"Under liquidity_buffer_reduction, fragility score changes by 18.2 points (estimated)."
India | card network,cross_border_disruption,37.83312581713554,46.0,8.166874182864461,fragile,elevated_settlement_lag; fx_volatility,"Under cross_border_disruption, fragility score changes by 8.2 points (estimated)."
India | card network,interest_rate_shock,37.83312581713554,57.0,19.16687418286446,stressed,none,"Under interest_rate_shock, fragility score changes by 19.2 points (estimated)."
India | card network,failed_payment_spike,37.83312581713554,45.400000000000006,7.566874182864467,fragile,elevated_settlement_lag; rising_failure_rate,"Under failed_payment_spike, fragility score changes by 7.6 points (estimated)."
India | mobile money,fx_volatility_shock,31.83312581713554,51.0,19.16687418286446,stressed,fx_volatility,"Under fx_volatility_shock, fragility score changes by 19.2 points (estimated)."
India | mobile money,settlement_bank_outage,31.83312581713554,34.0,2.1668741828644613,crisis,elevated_settlement_lag; operational_incident,"Under settlement_bank_outage, fragility score changes by 2.2 points (estimated)."
India | mobile money,liquidity_buffer_reduction,31.83312581713554,56.0,24.16687418286446,stressed,low_liquidity_buffer,"Under liquidity_buffer_reduction, fragility score changes by 24.2 points (estimated)."
India | mobile money,cross_border_disruption,31.83312581713554,46.0,14.166874182864461,fragile,elevated_settlement_lag; fx_volatility,"Under cross_border_disruption, fragility score changes by 14.2 points (estimated)."
India | mobile money,interest_rate_shock,31.83312581713554,57.0,25.16687418286446,stressed,none,"Under interest_rate_shock, fragility score changes by 25.2 points (estimated)."
India | mobile money,failed_payment_spike,31.83312581713554,45.400000000000006,13.566874182864467,fragile,elevated_settlement_lag; rising_failure_rate,"Under failed_payment_spike, fragility score changes by 13.6 points (estimated)."
India | remittance operator,fx_volatility_shock,11.833125817135539,51.0,39.16687418286446,stressed,fx_volatility,"Under fx_volatility_shock, fragility score changes by 39.2 points (estimated)."
India | remittance operator,settlement_bank_outage,11.833125817135539,34.0,22.16687418286446,crisis,elevated_settlement_lag; operational_incident,"Under settlement_bank_outage, fragility score changes by 22.2 points (estimated)."
India | remittance operator,liquidity_buffer_reduction,11.833125817135539,56.0,44.16687418286446,stressed,low_liquidity_buffer,"Under liquidity_buffer_reduction, fragility score changes by 44.2 points (estimated)."
India | remittance operator,cross_border_disruption,11.833125817135539,46.0,34.16687418286446,fragile,elevated_settlement_lag; fx_volatility,"Under cross_border_disruption, fragility score changes by 34.2 points (estimated)."
India | remittance operator,interest_rate_shock,11.833125817135539,57.0,45.16687418286446,stressed,none,"Under interest_rate_shock, fragility score changes by 45.2 points (estimated)."
India | remittance operator,failed_payment_spike,11.833125817135539,45.400000000000006,33.56687418286447,fragile,elevated_settlement_lag; rising_failure_rate,"Under failed_payment_spike, fragility score changes by 33.6 points (estimated)."
India | tokenized settlement placeholder,fx_volatility_shock,40.67312581713554,51.0,10.326874182864458,stressed,fx_volatility,"Under fx_volatility_shock, fragility score changes by 10.3 points (estimated)."
India | tokenized settlement placeholder,settlement_bank_outage,40.67312581713554,34.0,-6.673125817135542,crisis,elevated_settlement_lag; operational_incident,"Under settlement_bank_outage, fragility score changes by -6.7 points (estimated)."
India | tokenized settlement placeholder,liquidity_buffer_reduction,40.67312581713554,56.0,15.326874182864458,stressed,low_liquidity_buffer,"Under liquidity_buffer_reduction, fragility score changes by 15.3 points (estimated)."
India | tokenized settlement placeholder,cross_border_disruption,40.67312581713554,46.0,5.326874182864458,fragile,elevated_settlement_lag; fx_volatility,"Under cross_border_disruption, fragility score changes by 5.3 points (estimated)."
India | tokenized settlement placeholder,interest_rate_shock,40.67312581713554,57.0,16.326874182864458,stressed,none,"Under interest_rate_shock, fragility score changes by 16.3 points (estimated)."
India | tokenized settlement placeholder,failed_payment_spike,40.67312581713554,45.400000000000006,4.726874182864464,fragile,elevated_settlement_lag; rising_failure_rate,"Under failed_payment_spike, fragility score changes by 4.7 points (estimated)."
Mexico | ACH/batch payment,fx_volatility_shock,49.83312581713554,51.0,1.1668741828644613,stressed,fx_volatility,"Under fx_volatility_shock, fragility score changes by 1.2 points (estimated)."
Mexico | ACH/batch payment,settlement_bank_outage,49.83312581713554,34.0,-15.833125817135539,crisis,elevated_settlement_lag; operational_incident,"Under settlement_bank_outage, fragility score changes by -15.8 points (estimated)."
Mexico | ACH/batch payment,liquidity_buffer_reduction,49.83312581713554,56.0,6.166874182864461,stressed,low_liquidity_buffer,"Under liquidity_buffer_reduction, fragility score changes by 6.2 points (estimated)."
Mexico | ACH/batch payment,cross_border_disruption,49.83312581713554,46.0,-3.8331258171355387,fragile,elevated_settlement_lag; fx_volatility,"Under cross_border_disruption, fragility score changes by -3.8 points (estimated)."
Mexico | ACH/batch payment,interest_rate_shock,49.83312581713554,57.0,7.166874182864461,stressed,none,"Under interest_rate_shock, fragility score changes by 7.2 points (estimated)."
Mexico | ACH/batch payment,failed_payment_spike,49.83312581713554,45.400000000000006,-4.433125817135533,fragile,elevated_settlement_lag; rising_failure_rate,"Under failed_payment_spike, fragility score changes by -4.4 points (estimated)."
